,Nombre,Score,Excelente,MuyBueno,Normal,Malo,Pesimo,Num_Reviews,Tipo_Cocina,Awards,Direccion,Web_TripAdvisor,Num_Reviews_Spain,Europa,América del Norte,América del Sur,Asia,Oriente Medio y África,Otros,€,€€ - €€€,€€€€,Total,cluster,cluster_kmeans
6564,Yndigo,4.5,0.5,0.5,0.0,0.0,0.0,2,"'Internacional', 'Argentina', 'Sudamericana'",0,"['Calle Alenza', ' 12', ' 28003 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d25092372-Reviews-Yndigo-Madrid.html,2,0,0,1,0,0,1,False,True,False,1.0,1,1
6565,Restaurante lusi,2.5,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.45454545454545453,12,,0,"['Calle Casino 22', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12490270-Reviews-Restaurante_lusi-Madrid.html,11,0,0,0,0,0,0,False,True,False,1.0,1,1
6566,Marrakech Restaurante Marroqui,4.0,0.3333333333333333,0.4,0.13333333333333333,0.13333333333333333,0.0,16,"'Comida rápida', 'Mediterránea'",0,"['Calle Hileras 12', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12029198-Reviews-Marrakech_Restaurante_Marroqui-Madrid.html,15,0,0,0,0,0,0,False,True,False,1.0,1,1
6567,Starbucks Orense 6,3.5,0.3,0.1,0.4,0.0,0.2,11,'Café',0,"['Calle Orense 6', ' 28020 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12550822-Reviews-Starbucks_Orense_6-Madrid.html,10,0,0,0,0,0,0,True,False,False,1.0,0,0
6568,Crustó Hortaleza,3.5,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,9,"'Francesa', 'Café', 'Tienda gourmet'",0,"['Calle Hortaleza 78', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15293984-Reviews-Crusto_Hortaleza-Madrid.html,7,1,0,0,0,0,1,False,True,False,0.9999999999999999,1,2
6569,De Maria,4.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,9,,0,"['Avda de las Moreras', ' Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d3677954-Reviews-De_Maria-Madrid.html,6,0,0,0,0,0,0,False,True,False,1.0,1,1
6570,La Churrasquería del Garnacho,3.5,0.43902439024390244,0.07317073170731707,0.0975609756097561,0.17073170731707318,0.21951219512195122,42,"'Restaurante de carne', 'Barbacoa', 'Española'",0,"['Avenida de Jose Antonio Corrales 11 frente al Parque Felipe VI', ' 28055 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21271148-Reviews-La_Churrasqueria_del_Garnacho-Madrid.html,41,1,0,0,0,0,0,False,True,False,1.0,1,2
6571,D'Andruben,3.5,0.2,0.4,0.1,0.1,0.2,11,"'Mediterránea', 'Española'",0,"['Calle Valdecanillas 49', ' 28037 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d2717036-Reviews-D_Andruben-Madrid.html,10,1,0,0,0,0,0,True,False,False,1.0,0,0
6572,Juanchi's Burger,4.0,0.4,0.4,0.0,0.0,0.2,5,"'Americana', 'Pub con cerveza artesanal', 'Bar'",0,"['Calle Cava de San Miguel 6', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19393101-Reviews-Juanchi_s_Burger-Madrid.html,5,0,1,0,0,0,0,True,False,False,1.0,0,0
6573,La Esquina de Chamberí,4.0,0.47619047619047616,0.19047619047619047,0.13227513227513227,0.047619047619047616,0.15343915343915343,196,"'Bar', 'Mediterránea', 'Española'",0,"['General Álvarez De Castro', ' 7', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4973480-Reviews-La_Esquina_de_Chamberi-Madrid.html,189,1,0,0,0,0,0,False,True,False,1.0,1,2
6574,Coolumbus Cerveceria & Tapas,4.5,0.0,1.0,0.0,0.0,0.0,4,,0,"['Calle Mayor', ' 36', '38', ' 28103', ' Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19648954-Reviews-Coolumbus_Cerveceria_Tapas-Madrid.html,1,0,0,0,0,0,0,False,True,False,1.0,1,1
6575,El Jardin de Orfila by Mario Sandoval,4.5,0.5958188153310104,0.2229965156794425,0.08013937282229965,0.03484320557491289,0.06620209059233449,356,"'Mediterránea', 'Europea', 'Española'",1,"['Calle Orfila 6', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d991441-Reviews-El_Jardin_de_Orfila_by_Mario_Sandoval-Madrid.html,287,1,0,0,0,0,0,False,False,True,1.0,2,2
6576,Restaurante Aragon,2.5,0.25,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.4722222222222222,39,"'Mediterránea', 'Española'",0,"['Avenida Aragon 368', ' 28022 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8428306-Reviews-Restaurante_Aragon-Madrid.html,36,1,0,0,0,0,0,False,True,False,1.0,1,2
6577,Beefcious Montecarmelo,4.0,0.5185185185185185,0.3037037037037037,0.1037037037037037,0.044444444444444446,0.02962962962962963,136,"'Americana', 'Opciones vegetarianas'",0,"['Avenida del Monasterio de El Escorial 77 Local 3', ' 28049 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d11045592-Reviews-Beefcious_Montecarmelo-Madrid.html,135,0,1,0,0,0,0,False,True,False,1.0,1,1
6578,Restaurante El Mortero,3.5,0.125,0.25,0.25,0.375,0.0,9,'Española',0,"['C/ Mario Roso de Luna', ' 21. L10. Poligono Industrial Fin de semana.', ' 28022 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5488773-Reviews-Restaurante_El_Mortero-Madrid.html,8,1,0,0,0,0,0,False,True,False,1.0,1,2
6579,Solopizza,5.0,1.0,0.0,0.0,0.0,0.0,1,"'Italiana', 'Pizza'",0,"['Calle De Los Morales', ' 6. Soto Del Real (madrid)', ' 28791 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d21024461-Reviews-Solopizza_Soto_del_Real-Madrid.html,1,1,0,0,0,0,0,True,False,False,1.0,0,0
6580,NH Las Tablas Restaurant,4.5,0.75,0.075,0.075,0.075,0.025,41,"'Opciones vegetarianas', 'Opciones veganas', 'Opciones sin gluten'",0,"['Avenida Burgos 131', ' 28050 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d6706485-Reviews-NH_Las_Tablas_Restaurant-Madrid.html,40,0,0,0,0,0,1,False,True,False,0.9999999999999999,1,1
6581,Restaurante Silena,4.0,0.29411764705882354,0.5882352941176471,0.0,0.058823529411764705,0.058823529411764705,18,"'Europea', 'Española', 'Portuguesa'",0,"['Paseo de San Millan de la Cogolla 7', ' 28050 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15319438-Reviews-Restaurante_Silena-Madrid.html,17,1,0,0,0,0,0,False,True,False,1.0,1,2
6582,Gochu Cardenal Cisneros,4.5,0.4,0.5,0.1,0.0,0.0,10,'Española',0,"['Calle del Cardenal Cisneros', ' 11', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d16807521-Reviews-Gochu_Cardenal_Cisneros-Madrid.html,10,1,0,0,0,0,0,False,True,False,1.0,1,2
6583,Nuevo Peking,2.0,0.25,0.0,0.0,0.0,0.75,4,,0,"['Calle Camarena 164', ' 28047 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d11865632-Reviews-Nuevo_Peking-Madrid.html,4,0,0,0,0,0,0,False,True,False,1.0,1,1
6584,La Picassa,4.0,0.46875,0.21875,0.03125,0.1875,0.09375,35,'Mediterránea',0,"['Paseo Castellana 89', ' 28046 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d17479790-Reviews-La_Picassa-Madrid.html,32,0,0,0,0,0,0,False,True,False,1.0,1,1
6585,Picolisto,2.5,0.0,1.0,0.0,0.0,0.0,2,,0,"['Mercado San Miguel', ' Plaza San Miguel', ' 28005 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d24004227-Reviews-Picolisto-Madrid.html,1,0,0,0,0,0,0,False,True,False,1.0,1,1
6586,Zona 87,5.0,1.0,0.0,0.0,0.0,0.0,5,"'Marisco', 'Mediterránea', 'Sudamericana'",0,"['Calle Ricardo León', ' 2 Mercado de los Mostenses', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14121915-Reviews-Zona_87-Madrid.html,2,0,0,0,0,0,0,True,False,False,1.0,0,0
6587,Verdejo,4.5,0.6354166666666666,0.23958333333333334,0.06510416666666667,0.028645833333333332,0.03125,402,"'Mediterránea', 'Europea', 'Española'",1,"['Calle General Díaz Porlier 59', ' 28001 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d4996070-Reviews-Verdejo-Madrid.html,384,1,0,0,0,0,0,False,True,False,1.0,1,2
6588,Chino Fulitu,4.0,0.4805194805194805,0.19480519480519481,0.12337662337662338,0.08441558441558442,0.11688311688311688,157,"'China', 'Japonesa', 'Asiática'",0,"['c/Caleruega N.7', ' 28033 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d991568-Reviews-Chino_Fulitu-Madrid.html,154,0,0,0,1,0,0,False,True,False,1.0,1,1
6589,Bodega Central,2.5,0.3333333333333333,0.0,0.0,0.1111111111111111,0.5555555555555556,9,,0,"['Calle Altamirano 14', ' 28008 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12690800-Reviews-Bodega_Central-Madrid.html,9,0,0,0,0,0,0,False,True,False,1.0,1,1
6590,Burger King,3.5,0.1111111111111111,0.3111111111111111,0.2222222222222222,0.08888888888888889,0.26666666666666666,78,'Comida rápida',0,"['Concha Espina 10', ' 28036 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5487193-Reviews-Burger_King-Madrid.html,45,0,0,0,0,0,0,True,False,False,1.0,0,0
6591,La Vaquería Montañesa,4.0,0.2958579881656805,0.3076923076923077,0.2603550295857988,0.08284023668639054,0.05325443786982249,187,"'Internacional', 'Mediterránea', 'Europea'",0,"['Calle Blanca de Navarra 8', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8862876-Reviews-La_Vaqueria_Montanesa-Madrid.html,169,0,0,0,0,0,1,False,True,False,1.0,1,1
6592,Gracias Padre Zona Rosa,3.5,0.43478260869565216,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.21739130434782608,31,'Mexicana',0,"['Calle de Augusto Figueroa 37', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d20250603-Reviews-Gracias_Padre_Zona_Rosa-Madrid.html,23,0,1,0,0,0,0,False,True,False,0.9999999999999999,1,1
6593,El Callejon De Alvarez Gato,4.5,0.6875,0.2,0.05,0.03125,0.03125,166,"'Mediterránea', 'Española', 'Opciones vegetarianas'",1,"['Calle Elfo 123', ' 28027 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d9565457-Reviews-El_Callejon_De_Alvarez_Gato-Madrid.html,160,1,0,0,0,0,0,False,True,False,1.0,1,2
6594,Cafrune,4.5,0.7647058823529411,0.11764705882352941,0.08235294117647059,0.023529411764705882,0.011764705882352941,123,"'Restaurante de carne', 'Mediterránea', 'Europea'",0,"['Calle Barquillo 20', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d13170135-Reviews-Cafrune-Madrid.html,85,0,0,0,0,0,0,False,True,False,1.0,1,1
6595,Bamboo Natural Bar,5.0,0.875,0.125,0.0,0.0,0.0,8,"'Café', 'Mediterránea', 'Restaurantes de cerveza'",0,"['Calle Rios Rosas 28', ' 28003 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d18968944-Reviews-Bamboo_Natural_Bar-Madrid.html,8,0,0,0,0,0,0,False,True,False,1.0,1,1
6596,La Cabrera Madrid,4.5,0.6,0.2,0.2,0.0,0.0,6,"'Argentina', 'Sudamericana'",0,"['C/Velázquez 61', ' Barrio Salamanca', ' Madrid', ' Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d25374513-Reviews-La_Cabrera_Madrid-Madrid.html,5,0,0,1,0,0,0,False,True,False,1.0,1,1
6597,Restaurante los amigos,4.0,0.5066666666666667,0.2,0.17333333333333334,0.04,0.08,95,"'Mediterránea', 'Española'",0,"['Calle Conchas 5 Junto A Santo Domingo', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d3264642-Reviews-Restaurante_los_amigos-Madrid.html,75,1,0,0,0,0,0,True,False,False,1.0000000000000002,0,0
6598,Tommy Mel's,3.0,0.3225806451612903,0.08602150537634409,0.13978494623655913,0.08602150537634409,0.3655913978494624,98,"'Americana', 'Comedor'",0,"['Av. de Felipe II', ' 18', ' 28009 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7615670-Reviews-Tommy_Mel_s-Madrid.html,93,0,1,0,0,0,0,False,True,False,1.0,1,1
6599,Don Pelayo,3.5,0.2,0.4,0.0,0.4,0.0,8,,0,"['Calle Alcala 33', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d3326896-Reviews-Don_Pelayo-Madrid.html,5,0,0,0,0,0,0,False,True,False,1.0,1,1
6600,Taberna Balkanica,4.0,0.3148148148148148,0.37037037037037035,0.18518518518518517,0.0,0.12962962962962962,58,,0,"['Calle Urquiza 15', ' 28017 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5770298-Reviews-Taberna_Balkanica-Madrid.html,54,0,0,0,0,0,0,False,True,False,0.9999999999999999,1,1
6601,Mesa 3,4.5,0.5865384615384616,0.28846153846153844,0.07692307692307693,0.019230769230769232,0.028846153846153848,117,"'Mediterránea', 'Europea', 'Española'",0,"['Calle Santa Teresa 8', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8004869-Reviews-Mesa_3-Madrid.html,104,1,0,0,0,0,0,False,True,False,1.0,1,2
6602,Cafe Los Austrias,3.0,0.0,0.5,0.25,0.0,0.25,4,"'Café', 'Mediterránea', 'Española'",0,"['Avenida de Valladolid 79', ' 28008 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14791735-Reviews-Cafe_Los_Austrias-Madrid.html,4,1,0,0,0,0,0,False,True,False,1.0,1,2
6603,Café Run Run Run,4.0,0.4473684210526316,0.34210526315789475,0.15789473684210525,0.02631578947368421,0.02631578947368421,39,"'Café', 'Mediterránea', 'Española'",0,"['Plaza de Juan Zorrilla 1 Esquina con Bravo Murillo', ' 28003 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d17548992-Reviews-Cafe_Run_Run_Run-Madrid.html,38,1,0,0,0,0,0,False,True,False,1.0,1,2
6604,Chispa Bistró,4.5,0.8,0.0,0.0,0.0,0.2,8,"'Internacional', 'Mediterránea', 'Asiática'",0,"['Barquillo', ' 8', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d24915522-Reviews-Chispa_Bistro-Madrid.html,5,0,0,0,0,0,1,False,False,True,1.0,2,1
6605,Paraíso del Jamón,3.5,0.26744186046511625,0.23255813953488372,0.1511627906976744,0.05813953488372093,0.29069767441860467,138,'Española',0,"['Calle Arenal 26', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5615692-Reviews-Paraiso_del_Jamon-Madrid.html,86,1,0,0,0,0,0,False,True,False,1.0,1,2
6606,El Molino,4.0,0.6,0.1,0.2,0.0,0.1,11,,0,"['Calle Baneza 5', ' 28029 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d987939-Reviews-El_Molino-Madrid.html,10,0,0,0,0,0,0,False,True,False,0.9999999999999999,1,1
6607,El mirador del Goloso,4.5,0.568019093078759,0.315035799522673,0.09069212410501193,0.011933174224343675,0.014319809069212411,432,"'Mediterránea', 'Europea', 'Española'",1,"['M-607', ' Km 18', ' 28760 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d2371166-Reviews-El_mirador_del_Goloso-Madrid.html,419,1,0,0,0,0,0,False,True,False,1.0,1,2
6608,Vaca Nostra,4.0,0.4027777777777778,0.3630952380952381,0.12698412698412698,0.047619047619047616,0.05952380952380952,575,"'Restaurante de carne', 'Internacional', 'Europea'",0,"['Paseo de la Castellana', ' 257', ' 28029 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d3869571-Reviews-Hamburguesa_Nostra-Madrid.html,504,0,0,0,0,0,1,False,False,True,1.0,2,1
6609,Chevere´s Food Snaks and Drinks,5.0,1.0,0.0,0.0,0.0,0.0,2,,0,"['Calle Idioma Esperanto', ' 2', ' 28017 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19097219-Reviews-Chevere_s_Food_Snaks_and_Drinks-Madrid.html,2,0,0,0,0,0,0,False,True,False,1.0,1,1
6610,Carbón,3.5,0.2483221476510067,0.2807606263982103,0.20246085011185683,0.13758389261744966,0.13087248322147652,975,"'Internacional', 'Mediterránea', 'Europea'",0,"['Calle de Juan Bravo 37', ' 28006 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14106304-Reviews-Carbon-Madrid.html,894,0,0,0,0,0,1,False,False,True,0.9999999999999999,2,1
6611,Empanadas Malvón,4.5,0.8,0.1,0.0,0.0,0.1,12,,0,"['Calle del Príncipe de Vergara 256', ' 28016 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23446174-Reviews-Empanadas_Malvon-Madrid.html,10,0,0,0,0,0,0,False,True,False,1.0,1,1
6612,The Irish Corner,3.0,0.1,0.2916666666666667,0.3333333333333333,0.10833333333333334,0.16666666666666666,143,"'Bar', 'Europea', 'Pub'",0,"['Calle Arturo Soria', ' 6', ' 28027 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d5614501-Reviews-The_Irish_Corner-Madrid.html,120,0,0,0,0,0,0,False,True,False,1.0000000000000002,1,1
6613,Bodeguita Donde Siempre,3.5,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.26666666666666666,15,,0,"['Calle Cavanilles 40', ' 28007 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19780561-Reviews-Bodeguita_Donde_Siempre-Madrid.html,15,0,0,0,0,0,0,False,True,False,1.0,1,1
6614,Burger King,2.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.6666666666666666,7,,0,"['Calle del Conde de Peñalver', ' 96', ' 28006 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d13358331-Reviews-Burger_King-Madrid.html,6,0,0,0,0,0,0,False,True,False,1.0,1,1
6615,La Eñe Denominación De Origen,2.5,0.0,0.21428571428571427,0.23809523809523808,0.16666666666666666,0.38095238095238093,42,'Española',0,"['Calle Aracne Centro Comercial Plenilunio', ' 28022 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8829841-Reviews-La_Ene_Denominacion_De_Origen-Madrid.html,42,1,0,0,0,0,0,False,True,False,0.9999999999999999,1,2
6616,Beer station,4.0,0.34306569343065696,0.4306569343065693,0.12408759124087591,0.0364963503649635,0.06569343065693431,160,"'Americana', 'Bar', 'Europea'",0,"['Cuesta Santo Domingo 22 28013', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d3229097-Reviews-Beer_station-Madrid.html,137,0,1,0,0,0,0,False,True,False,0.9999999999999999,1,1
6617,Suite & Tea,4.5,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,9,,0,"['Plaza Canovas del Castillo 4 NH Collection Madrid Paseo del Prado', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d13313674-Reviews-Suite_Tea-Madrid.html,7,0,0,0,0,0,0,False,True,False,1.0,1,1
6618,Tony Roma's,3.0,0.21875,0.2013888888888889,0.2048611111111111,0.1388888888888889,0.2361111111111111,372,"'Americana', 'Bar', 'Barbacoa'",0,"['Av. de Concha Espina', ' 12', ' 28036 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d851267-Reviews-Tony_Roma_s-Madrid.html,288,0,1,0,0,0,0,False,True,False,1.0,1,1
6619,Himalaya,4.0,0.60625,0.28125,0.0375,0.03125,0.04375,221,"'India', 'Asiática', 'Pakistaní'",0,"['Costanilla Angeles 18', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d991247-Reviews-Himalaya-Madrid.html,160,0,0,0,1,0,0,False,True,False,0.9999999999999999,1,1
6620,Cafetería Los Perales,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,,0,"['Calle de Cristobal Bordiu 33', ' 28003 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d13290215-Reviews-Cafeteria_Los_Perales-Madrid.html,3,0,0,0,0,0,0,True,False,False,1.0,0,0
6621,Cafetin,4.0,0.6875,0.125,0.0,0.0,0.1875,17,"'Italiana', 'Café', 'Mediterránea'",0,"['Calle de Fernando VI 21', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d15227443-Reviews-Cafetin-Madrid.html,16,1,0,0,0,0,0,False,True,False,1.0,1,2
6622,Mesón El Figón,5.0,1.0,0.0,0.0,0.0,0.0,1,"'Mediterránea', 'Española'",0,"['Calle Rodrigo de Triana 3', ' Posterior', ' 28017 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d19653376-Reviews-Meson_El_Figon-Madrid.html,1,1,0,0,0,0,0,False,True,False,1.0,1,2
6623,Mesón Campiño,3.5,0.4,0.0,0.2,0.4,0.0,5,'Española',0,"['Calle María Sevilla Diago 5', ' 28022 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14771943-Reviews-Meson_Campino-Madrid.html,5,1,0,0,0,0,0,False,True,False,1.0,1,2
6624,Hache Restaurante,4.5,0.608,0.212,0.06,0.052,0.068,348,"'Mediterránea', 'Europea', 'Española'",0,"['Calle Bailen', ' 7 Planta Baja', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d9584882-Reviews-Hache_Restaurante-Madrid.html,250,1,0,0,0,0,0,False,True,False,1.0,1,2
6625,Tarabish,4.0,0.46153846153846156,0.38461538461538464,0.0,0.07692307692307693,0.07692307692307693,15,"'Mediterránea', 'De Oriente Medio'",0,"['Calle de Altamirano', ' 16', ' 28008 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d17709801-Reviews-Tarabish-Madrid.html,13,0,0,0,0,1,0,True,False,False,1.0,0,0
6626,SR MADRID,3.5,0.4251968503937008,0.13385826771653545,0.07874015748031496,0.09448818897637795,0.2677165354330709,130,'Mediterránea',0,"['Calle Lope de Rueda 49 Metro Ibiza', ' Frente Al Retiro', ' 28009 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d6778093-Reviews-SR_MADRID-Madrid.html,127,0,0,0,0,0,0,False,True,False,1.0,1,1
6627,Restaurante Killo,4.0,0.5344827586206896,0.20689655172413793,0.1206896551724138,0.05172413793103448,0.08620689655172414,59,"'Mediterránea', 'Española', 'Fusión'",0,"['Calle Joaquín María López 46 Esquina Andrés Mellado.', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d20151268-Reviews-Restaurante_Killo-Madrid.html,58,1,0,0,0,0,1,False,True,False,1.0,1,2
6628,La Esperanza,4.0,0.648,0.152,0.048,0.04,0.112,146,"'Mediterránea', 'Española', 'Opciones vegetarianas'",0,"['Calle del Olmo 30', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d13422821-Reviews-La_Esperanza-Madrid.html,125,1,0,0,0,0,0,False,True,False,1.0000000000000002,1,2
6629,Taberna El BESQ ,4.5,0.8,0.13333333333333333,0.0,0.0,0.06666666666666667,15,"'Mediterránea', 'Española'",0,"['Pradillo 4', ' 28002 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d23009390-Reviews-Taberna_El_Beso-Madrid.html,15,1,0,0,0,0,0,False,True,False,1.0,1,2
6630,La Querencia,4.0,0.5185185185185185,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.14814814814814814,29,"'Mediterránea', 'Española'",0,"['Calle de Fernandez de La Hoz 56', ' 28010 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d12674314-Reviews-La_Querencia-Madrid.html,27,1,0,0,0,0,0,False,True,False,1.0,1,2
6631,Fogg Bar Birras & Cheese,4.5,0.5402298850574713,0.42528735632183906,0.022988505747126436,0.0,0.011494252873563218,108,'Pub con cerveza artesanal',0,"['Calle Moratin', ' 5', ' 28014 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d8335912-Reviews-Fogg_Bar_Birras_Cheese-Madrid.html,87,0,0,0,0,0,0,False,True,False,0.9999999999999999,1,1
6632,San Mateo Circus,4.5,0.8333333333333334,0.07051282051282051,0.04487179487179487,0.01282051282051282,0.038461538461538464,173,"'Mediterránea', 'Asiática', 'Pub'",0,"['Calle de San Mateo 6', ' 28004 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d14797231-Reviews-San_Mateo_Circus-Madrid.html,156,0,0,0,0,0,0,False,True,False,0.9999999999999999,1,1
6633,Fuku,4.0,0.29931972789115646,0.45918367346938777,0.11224489795918367,0.061224489795918366,0.06802721088435375,311,"'Japonesa', 'Sushi', 'Asiática'",0,"['Calle Marques de Villamejor', ' 8', ' 28006 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d2478446-Reviews-Fuku-Madrid.html,294,0,0,0,0,0,0,False,True,False,1.0,1,1
6634,La Dichosa,4.0,0.5,0.2872340425531915,0.1276595744680851,0.031914893617021274,0.05319148936170213,104,"'Mediterránea', 'Europea', 'Española'",0,"['Calle Bernardo Lopez García 11', ' 28015 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d2490082-Reviews-La_Dichosa-Madrid.html,94,1,0,0,0,0,0,False,True,False,1.0,1,2
6635,Restaurante Leon V,4.0,0.38848920863309355,0.31654676258992803,0.1223021582733813,0.07913669064748201,0.09352517985611511,200,"'Bar', 'Mediterránea', 'Europea'",1,"['plaza de la provincia 3 plaza de la provincia 3', ' 28012 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7058072-Reviews-Leon_V-Madrid.html,139,0,0,0,0,0,0,False,True,False,1.0,1,1
6636,Restaurante More,4.5,0.5054945054945055,0.32967032967032966,0.12637362637362637,0.02197802197802198,0.016483516483516484,199,"'Mediterránea', 'Europea', 'Española'",0,"['Calle Jorge Juan', ' 27', ' 28001 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d6369539-Reviews-Restaurante_More-Madrid.html,182,1,0,0,0,0,0,False,False,True,1.0,2,2
6637,Starbucks Montera 38,1.0,0.0,0.0,0.0,0.0,1.0,2,,0,"['Calle Montera 38', ' bajo', ' 28013 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d24976263-Reviews-Starbucks_Montera_38-Madrid.html,2,0,0,0,0,0,0,False,True,False,1.0,1,1
6638,la habanera,3.5,0.22058823529411764,0.3161764705882353,0.25735294117647056,0.125,0.08088235294117647,150,"'Opciones vegetarianas', 'Opciones veganas'",0,"['calle gimialcon 3 local 3 colmenar viejo COLMENA VIEJO', ' 28770 Madrid España']",https://www.tripadvisor.es/Restaurant_Review-g187514-d7370131-Reviews-La_habanera-Madrid.html,136,0,0,0,0,0,1,False,True,False,1.0,1,1
